TransactionAmount,TransactionDuration,AccountBalance,TransactionGap,CustomerAge_Bin,TransactionType,Channel,CustomerOccupation,Target
14.0,173.0,7975.18,-36690281.0,Middle,Debit,ATM,Engineer,2
57.16,74.0,222.22000000000025,-43852988.0,Middle,Debit,ATM,Engineer,0
282.26,278.0,6857.2,-42909183.0,Middle,Debit,Online,Engineer,3
46.96000000000001,112.0,2028.92,-42564223.0,Middle,Debit,Online,Engineer,0
473.2,173.0,248.52000000000044,-39283703.0,Middle,Debit,Online,Doctor,3
192.97,140.0,3019.04,-51983793.0,Old,Debit,ATM,Retired,0
168.99,203.0,1523.5699999999997,-47741506.0,Young,Debit,ATM,Student,4
1.8199999999999932,60.0,5571.39,-49300420.0,Old,Debit,Online,Retired,0
40.900000000000006,37.0,1514.3400000000001,-45063830.0,Middle,Debit,ATM,Doctor,0
78.91,157.0,1817.4300000000003,-53017417.0,Old,Debit,Online,Doctor,0
169.97,12.0,6269.12,-28737356.0,Young,Credit,ATM,Student,3
17.79000000000002,162.0,2281.9,-53622568.0,Old,Debit,Branch,Retired,0
486.61,130.0,2006.69,-29519345.0,Middle,Credit,ATM,Engineer,3
148.13,56.0,2189.38,-51636728.0,Old,Debit,Branch,Retired,0
164.52,162.0,11036.74,-27187171.0,Old,Debit,ATM,Doctor,2
720.89,120.0,447.0600000000004,-27788353.0,Young,Debit,ATM,Student,1
268.7,63.0,2104.74,-34357839.0,Middle,Debit,ATM,Retired,3
637.34,278.0,5183.5,-37122612.0,Middle,Debit,ATM,Retired,3
216.76,138.0,643.6400000000003,-31156988.0,Middle,Credit,Online,Engineer,3
418.02,110.0,11011.86,-44633389.0,Middle,Debit,ATM,Doctor,2
292.03,154.0,951.3299999999999,-36863211.0,Middle,Credit,ATM,Engineer,3
251.4,178.0,2561.67,-42131934.0,Old,Debit,ATM,Retired,3
184.56,93.0,1549.27,-29347145.0,Young,Debit,Online,Student,4
33.75999999999996,227.0,3253.51,-56816963.0,Young,Debit,Online,Engineer,4
253.46,60.0,4734.110000000001,-45934776.0,Middle,Debit,ATM,Engineer,0
899.4200000000001,173.0,3910.59,-40486928.0,Old,Debit,ATM,Retired,1
138.68,44.0,206.19999999999982,-43948935.0,Young,Credit,Branch,Student,4
42.56,146.0,4361.44,-39886894.0,Young,Debit,Online,Student,4
680.76,165.0,572.9700000000003,-53191823.0,Young,Debit,Branch,Student,4
53.829999999999984,131.0,4580.59,-45154238.0,Old,Debit,Branch,Retired,0
11.089999999999975,95.0,2990.05,-31936541.0,Middle,Debit,Branch,Engineer,3
37.81,195.0,5208.98,-40490792.0,Old,Debit,Branch,Retired,3
449.18,50.0,1025.9899999999993,-27184059.0,Old,Debit,Online,Retired,3
899.4200000000001,250.0,13534.3,-36691439.0,Young,Debit,ATM,Doctor,1
297.6,162.0,1461.17,-34356060.0,Middle,Debit,Online,Doctor,3
683.75,106.0,6333.72,-53788277.0,Young,Debit,Branch,Doctor,1
21.399999999999977,129.0,8551.6,-54403101.0,Middle,Credit,Online,Engineer,0
315.94,93.0,4273.99,-34695791.0,Old,Debit,ATM,Retired,3
331.32,137.0,13054.54,-44721786.0,Old,Debit,Branch,Doctor,2
223.76,110.0,4102.23,-38938104.0,Old,Credit,Branch,Retired,3
216.03,300.0,10462.77,-32276499.0,Middle,Debit,ATM,Doctor,2
17.420000000000016,150.0,6851.31,-31243640.0,Old,Debit,ATM,Retired,3
491.91,155.0,2421.94,-57423231.0,Old,Debit,Online,Retired,0
350.11,178.0,4639.04,-57423174.0,Old,Credit,Online,Retired,0
218.07,243.0,443.6199999999999,-31411418.0,Young,Debit,Branch,Student,4
291.09,112.0,6312.79,-30201295.0,Middle,Debit,Branch,Engineer,2
422.14,109.0,1436.3199999999997,-30465378.0,Young,Credit,Branch,Student,4
613.21,157.0,3279.12,-51805491.0,Old,Debit,ATM,Retired,1
73.82999999999998,69.0,6020.29,-57764261.0,Old,Debit,Online,Doctor,0
67.32999999999998,36.0,5925.98,-49297879.0,Old,Debit,Online,Engineer,0
26.920000000000016,43.0,1674.94,-46273934.0,Old,Debit,ATM,Retired,4
18.30000000000001,155.0,3733.52,-54402377.0,Middle,Debit,Online,Engineer,0
317.94,124.0,2996.51,-56039101.0,Middle,Debit,ATM,Engineer,0
179.38,173.0,11666.18,-51980013.0,Middle,Debit,Online,Doctor,2
899.4200000000001,139.0,7006.46,-47748244.0,Old,Debit,Online,Doctor,1
13.920000000000016,209.0,2735.84,-45326384.0,Middle,Debit,ATM,Engineer,3
365.43,176.0,1073.5100000000002,-29949498.0,Young,Debit,ATM,Student,4
263.59,16.0,6996.35,-56218136.0,Old,Debit,Branch,Retired,0
54.80000000000001,140.0,4943.49,-45071588.0,Middle,Debit,Branch,Engineer,0
141.49,75.0,1665.58,-35478713.0,Young,Debit,Online,Student,4
31.389999999999986,15.0,998.4899999999998,-57423416.0,Young,Debit,ATM,Student,4
93.82,176.0,8422.06,-42906835.0,Middle,Debit,Online,Engineer,3
5.7099999999999795,106.0,1285.42,-29255698.0,Young,Debit,Branch,Student,4
178.39,98.0,8469.43,-38584049.0,Middle,Debit,Online,Engineer,2
126.91,42.0,692.6899999999996,-37901008.0,Young,Debit,ATM,Student,4
36.09,167.0,12319.26,-43775337.0,Middle,Debit,Branch,Doctor,2
91.76999999999998,174.0,9240.73,-51805681.0,Middle,Debit,Branch,Doctor,0
198.92,100.0,2854.66,-32628143.0,Middle,Debit,Online,Engineer,3
137.81,44.0,2631.47,-32368526.0,Old,Debit,Branch,Engineer,3
136.88,71.0,7465.95,-41005742.0,Young,Credit,Branch,Student,4
133.07,155.0,1670.9899999999998,-36085553.0,Young,Debit,Branch,Student,4
1.1399999999999864,137.0,13913.919999999998,-32630189.0,Middle,Debit,Branch,Doctor,2
256.34,99.0,7471.63,-38071501.0,Old,Debit,Branch,Retired,3
56.110000000000014,109.0,11123.65,-50769690.0,Middle,Debit,Branch,Doctor,0
118.1,50.0,7976.6,-35049877.0,Middle,Debit,ATM,Engineer,2
137.86,120.0,8046.94,-37468458.0,Old,Credit,Online,Doctor,3
813.78,55.0,14935.5,-39277588.0,Middle,Credit,ATM,Doctor,1
237.97,69.0,13486.149999999998,-57422391.0,Old,Debit,ATM,Doctor,0
684.96,31.0,526.6700000000001,-57426438.0,Young,Debit,ATM,Student,4
878.6299999999999,139.0,4954.37,-49907252.0,Old,Debit,ATM,Engineer,1
276.56,15.0,8942.58,-49560163.0,Old,Debit,Branch,Doctor,0
8.75,199.0,4044.62,-43862366.0,Old,Debit,ATM,Retired,3
637.48,207.0,4148.85,-35653217.0,Old,Debit,Online,Retired,1
103.15,179.0,11388.15,-37289440.0,Middle,Debit,Branch,Doctor,2
505.6,183.0,5347.57,-54310403.0,Middle,Debit,Branch,Retired,0
371.86,91.0,1329.4499999999998,-53793562.0,Middle,Debit,ATM,Doctor,0
14.259999999999991,37.0,2475.65,-29603086.0,Middle,Debit,Branch,Engineer,0
13.160000000000025,98.0,1019.46,-47745260.0,Middle,Debit,Branch,Engineer,0
167.92,136.0,14321.73,-42905640.0,Middle,Debit,ATM,Doctor,2
73.00999999999999,101.0,2833.12,-47056040.0,Old,Debit,ATM,Retired,0
201.5,196.0,12148.32,-41349427.0,Old,Credit,Online,Doctor,2
150.3,204.0,14371.079999999998,-39278557.0,Middle,Debit,Online,Doctor,2
23.69999999999999,32.0,7947.44,-32365212.0,Middle,Debit,ATM,Doctor,2
49.59,147.0,6037.03,-37725876.0,Middle,Debit,Branch,Engineer,3
720.13,96.0,387.0199999999995,-54310140.0,Young,Credit,ATM,Student,4
134.92,101.0,1081.9699999999998,-31937002.0,Young,Debit,Online,Student,4
116.97,299.0,729.6999999999998,-41526930.0,Young,Debit,ATM,Student,4
11.060000000000002,13.0,2782.21,-31846084.0,Middle,Debit,ATM,Engineer,0
88.29000000000002,287.0,5245.93,-56474591.0,Middle,Credit,Online,Engineer,3
5.810000000000002,222.0,1290.9499999999998,-43165894.0,Young,Debit,ATM,Student,4
103.48000000000002,33.0,6494.25,-55613117.0,Young,Debit,ATM,Engineer,0
156.74,136.0,4004.35,-53444759.0,Old,Debit,ATM,Retired,0
505.14,179.0,2525.47,-57940642.0,Old,Debit,ATM,Retired,0
31.06000000000003,61.00000000000001,11014.25,-30208091.0,Middle,Debit,ATM,Doctor,2
7.610000000000014,163.0,6275.0,-35387672.0,Middle,Debit,ATM,Doctor,2
276.16,71.0,1733.3400000000001,-54403060.0,Middle,Credit,ATM,Retired,0
145.77,237.0,5294.98,-49996992.0,Old,Debit,ATM,Retired,3
369.44,19.0,5018.67,-30207450.0,Middle,Debit,Online,Engineer,3
558.86,95.0,9844.32,-51806622.0,Old,Debit,ATM,Doctor,2
429.15,218.0,712.1300000000001,-52329021.0,Young,Debit,Branch,Student,4
36.74000000000001,133.0,6217.58,-55003580.0,Middle,Debit,Branch,Doctor,0
79.13999999999999,22.0,2229.56,-49387641.0,Old,Credit,Online,Retired,0
132.48,101.0,9313.05,-39101303.0,Middle,Debit,Branch,Engineer,2
136.48,138.0,4618.53,-38676190.0,Middle,Debit,Online,Engineer,3
203.76,37.0,6747.16,-34443396.0,Middle,Debit,Branch,Retired,3
750.95,27.0,5134.37,-36510878.0,Old,Debit,Branch,Retired,1
0.839999999999975,31.0,2207.54,-26580078.0,Middle,Debit,ATM,Engineer,3
257.18,28.0,13336.149999999998,-41699412.0,Old,Debit,Online,Doctor,2
767.66,155.0,1801.69,-47140050.0,Old,Debit,ATM,Doctor,1
182.29,123.0,522.3900000000003,-46969947.0,Middle,Debit,Online,Doctor,0
184.51,118.0,9381.64,-36862477.0,Middle,Credit,Online,Doctor,2
451.31,166.0,2963.29,-28998599.0,Old,Debit,ATM,Retired,3
144.1,30.0,11523.64,-41957121.0,Old,Debit,Branch,Doctor,2
72.5,30.0,12723.62,-49559010.0,Middle,Debit,ATM,Doctor,0
74.11000000000001,71.0,3920.11,-36518323.0,Old,Credit,Online,Retired,3
22.149999999999977,73.0,7451.83,-47576695.0,Middle,Debit,Branch,Doctor,0
777.92,97.0,7061.58,-44111554.0,Old,Debit,Branch,Doctor,1
790.07,197.0,985.7699999999995,-45585497.0,Young,Debit,Online,Student,1
406.33,103.0,4298.34,-45585312.0,Old,Credit,Branch,Engineer,0
767.41,27.0,12799.34,-36603636.0,Old,Debit,ATM,Doctor,1
4.579999999999984,135.0,811.2399999999998,-32975576.0,Young,Credit,Online,Student,4
211.36,88.0,13273.08,-38591123.0,Middle,Credit,Branch,Doctor,2
49.670000000000016,146.0,842.9399999999996,-53788771.0,Young,Debit,Online,Student,4
77.82999999999998,146.0,2471.53,-27012630.0,Middle,Credit,Branch,Engineer,3
702.87,184.0,1237.5,-44550293.0,Young,Debit,ATM,Student,1
133.56,177.0,783.8299999999999,-56121832.0,Young,Debit,Online,Student,4
868.05,119.0,3931.03,-57166461.0,Middle,Credit,Online,Engineer,1
52.870000000000005,70.0,960.96,-50424387.0,Young,Debit,Branch,Student,4
179.0,121.0,7310.88,-36691723.0,Old,Debit,ATM,Retired,3
899.4200000000001,37.0,1385.7399999999998,-44120672.0,Old,Credit,Online,Retired,1
384.11,12.0,7902.52,-46539053.0,Old,Debit,ATM,Retired,0
227.61,61.00000000000001,4405.28,-39282675.0,Old,Debit,Online,Retired,3
40.829999999999984,24.0,3944.12,-38503873.0,Middle,Debit,ATM,Engineer,0
19.75999999999999,240.0,1523.04,-50422915.0,Young,Debit,ATM,Student,4
484.24,77.0,8042.3,-45329189.0,Old,Debit,Branch,Doctor,2
211.36,110.0,5531.93,-43513610.0,Middle,Debit,Online,Doctor,0
301.47,291.0,560.7300000000005,-55958170.0,Young,Debit,Branch,Student,4
199.09,89.0,1658.52,-46192470.0,Old,Debit,Online,Doctor,4
38.94999999999999,50.0,731.5199999999995,-33060269.0,Young,Debit,Online,Engineer,4
515.94,37.0,1389.8900000000003,-27444517.0,Young,Debit,ATM,Engineer,4
41.93000000000001,136.0,5081.26,-54400926.0,Middle,Debit,ATM,Engineer,0
137.84,112.0,1000.3500000000004,-30816385.0,Young,Debit,ATM,Student,4
95.35,131.0,1639.9,-40318803.0,Young,Debit,Online,Student,4
93.13999999999999,151.0,5473.82,-58029642.0,Old,Debit,Online,Retired,0
899.4200000000001,159.0,1729.2600000000002,-56126576.0,Old,Debit,Branch,Doctor,1
79.32999999999998,109.0,14798.099999999999,-28828626.0,Middle,Credit,Online,Doctor,2
76.88999999999999,132.0,4734.110000000001,-46966834.0,Middle,Debit,ATM,Doctor,0
233.71,297.0,1231.9800000000005,-51979309.0,Young,Debit,Online,Student,4
14.920000000000016,120.0,6611.26,-45933365.0,Young,Debit,Branch,Engineer,0
242.17,147.0,883.7200000000003,-44466132.0,Old,Debit,ATM,Doctor,4
122.98000000000002,228.0,5055.99,-40492432.0,Old,Debit,Online,Retired,3
129.35,130.0,7166.88,-37467473.0,Middle,Debit,ATM,Engineer,2
138.33,69.0,232.5600000000004,-41955048.0,Young,Debit,Online,Student,4
39.31,178.0,1236.38,-32020912.0,Young,Debit,Online,Student,4
91.85,148.0,802.0900000000001,-33232903.0,Young,Debit,Online,Student,4
277.7,107.0,1423.1999999999998,-43255977.0,Old,Debit,Branch,Engineer,4
114.03,172.0,13388.559999999998,-29864481.0,Middle,Debit,ATM,Doctor,2
302.63,10.0,2801.28,-53102571.0,Young,Credit,Branch,Engineer,4
31.189999999999998,74.0,5545.96,-48267934.0,Middle,Debit,ATM,Engineer,0
112.91,135.0,4764.48,-30636314.0,Young,Credit,Online,Engineer,3
742.26,36.0,7868.19,-43427159.0,Young,Debit,Online,Engineer,1
256.8,80.0,1128.38,-53450371.0,Young,Debit,ATM,Student,4
378.68,239.0,7627.04,-57681792.0,Old,Debit,ATM,Doctor,3
571.93,119.0,4026.03,-35475725.0,Middle,Debit,Online,Retired,1
26.310000000000002,163.0,7095.76,-38935718.0,Old,Credit,Online,Retired,3
205.58,112.0,1501.9499999999998,-38499522.0,Young,Debit,Online,Student,4
533.61,115.0,3656.93,-27618872.0,Middle,Debit,Online,Engineer,3
428.62,72.0,3473.24,-44726900.0,Middle,Debit,Branch,Retired,0
361.22,167.0,7061.73,-48953489.0,Old,Debit,ATM,Retired,0
837.29,216.0,6012.67,-29605967.0,Young,Debit,Branch,Student,1
117.25,73.0,13694.68,-50167979.0,Young,Credit,Online,Doctor,0
135.27,131.0,9410.51,-39023571.0,Middle,Debit,ATM,Doctor,2
185.1,23.0,6115.63,-39196180.0,Middle,Debit,Branch,Retired,0
113.54000000000002,273.0,5581.21,-35306759.0,Middle,Debit,Online,Engineer,3
354.96,96.0,6712.94,-29432441.0,Old,Debit,Online,Doctor,3
224.22,37.0,8400.87,-56208438.0,Middle,Debit,Branch,Doctor,0
737.1,92.0,4644.19,-40924807.0,Old,Debit,ATM,Retired,1
223.22,96.0,1734.2200000000003,-41096868.0,Young,Debit,ATM,Student,4
557.26,53.0,5237.12,-34268572.0,Old,Debit,ATM,Doctor,1
899.4200000000001,95.0,969.0600000000004,-53192889.0,Middle,Debit,Online,Engineer,1
27.439999999999998,164.0,5950.48,-31416300.0,Old,Debit,ATM,Retired,3
310.09,166.0,9962.5,-29863283.0,Middle,Debit,Branch,Doctor,2
80.38,116.0,9662.88,-52587842.0,Middle,Debit,Online,Doctor,0
26.100000000000023,115.0,5243.0,-29255119.0,Old,Credit,Branch,Doctor,3
845.1399999999999,183.0,1702.65,-57426575.0,Old,Credit,Branch,Retired,1
59.72999999999999,56.0,800.9300000000003,-45934291.0,Young,Debit,ATM,Student,4
758.77,114.0,7231.47,-43170969.0,Old,Debit,ATM,Engineer,1
301.51,284.0,1052.3100000000004,-53451456.0,Young,Debit,ATM,Student,4
418.03,161.0,10721.29,-36858123.0,Old,Debit,Branch,Doctor,2
118.06,31.0,13560.629999999997,-45759553.0,Young,Credit,Branch,Doctor,0
483.92,115.0,3138.0,-33224969.0,Old,Debit,ATM,Retired,1
78.93,145.0,9916.24,-54055846.0,Middle,Debit,ATM,Doctor,0
36.629999999999995,261.0,7941.73,-47487880.0,Old,Debit,ATM,Retired,3
87.85,63.0,3753.24,-28219282.0,Middle,Debit,Branch,Engineer,3
899.4200000000001,55.0,9733.83,-41091937.0,Young,Debit,Online,Doctor,1
705.34,124.0,5003.22,-36163162.0,Old,Debit,Online,Doctor,1
146.55,124.0,4087.44,-39619904.0,Middle,Debit,Online,Retired,3
116.88999999999999,226.0,4880.31,-30209722.0,Old,Debit,Online,Retired,3
106.41,87.0,1310.38,-56820567.0,Old,Debit,Branch,Retired,0
899.4200000000001,103.0,2513.51,-50767547.0,Old,Debit,ATM,Retired,1
584.41,41.0,4475.22,-58029582.0,Young,Debit,ATM,Student,4
584.98,121.0,6521.05,-44120557.0,Middle,Credit,Branch,Retired,1
79.20999999999998,140.0,1615.04,-29859267.0,Old,Debit,Branch,Retired,3
173.13,288.0,1490.3400000000001,-34183253.0,Young,Credit,Online,Student,4
335.7,57.0,6601.44,-55606950.0,Old,Debit,ATM,Student,0
899.4200000000001,109.0,8611.17,-29606973.0,Middle,Credit,Online,Doctor,1
422.81,193.0,1929.2799999999997,-30211388.0,Young,Debit,Branch,Student,1
135.43,92.0,5315.83,-34098846.0,Old,Debit,ATM,Retired,3
584.88,121.0,548.4499999999998,-34098972.0,Young,Debit,ATM,Student,4
308.94,167.0,1931.6599999999999,-50167938.0,Young,Debit,Online,Student,4
295.93,117.0,1050.6300000000006,-53793797.0,Middle,Debit,Branch,Doctor,0
899.4200000000001,50.0,9963.39,-39192835.0,Young,Debit,Online,Student,1
77.44,268.0,1950.63,-42910920.0,Old,Debit,Branch,Retired,3
92.5,70.0,6295.45,-35048775.0,Middle,Credit,Online,Engineer,3
97.74000000000001,137.0,4113.63,-36861646.0,Middle,Credit,Online,Engineer,3
291.68,90.0,1451.02,-39276242.0,Young,Debit,ATM,Student,4
56.96000000000001,135.0,1597.85,-42906528.0,Young,Debit,ATM,Student,4
436.8,92.0,1256.33,-42306889.0,Young,Debit,Online,Student,4
259.49,292.0,7320.61,-44379335.0,Old,Debit,Online,Retired,3
726.26,147.0,2150.38,-54399180.0,Old,Debit,Online,Retired,1
568.68,101.0,2940.04,-48259283.0,Old,Debit,ATM,Retired,1
77.57,225.0,12801.93,-28220733.0,Middle,Debit,Online,Student,2
899.4200000000001,40.0,4272.41,-45930385.0,Young,Debit,Online,Engineer,1
14.160000000000025,290.0,5399.76,-57424873.0,Old,Credit,Branch,Retired,3
899.4200000000001,48.0,2467.39,-41351223.0,Old,Credit,Branch,Retired,1
61.329999999999984,129.0,7537.4,-35473707.0,Young,Debit,ATM,Engineer,3
27.639999999999958,23.0,7498.51,-44376836.0,Middle,Debit,Online,Engineer,0
3.8500000000000227,32.0,10506.41,-48958884.0,Young,Debit,ATM,Doctor,0
431.22,129.0,6505.98,-48613301.0,Old,Credit,Branch,Retired,0
178.55,67.0,7568.4,-28050951.0,Middle,Debit,Branch,Engineer,2
248.76,56.0,546.46,-45762855.0,Young,Debit,ATM,Student,4
76.16,99.0,1072.25,-30122795.0,Young,Debit,ATM,Student,4
347.25,250.0,7273.55,-55603089.0,Old,Debit,ATM,Doctor,3
28.039999999999992,146.0,11197.54,-54228908.0,Old,Debit,ATM,Doctor,0
325.98,277.0,782.3500000000004,-40835384.0,Young,Debit,ATM,Student,4
249.56,246.0,4444.95,-30211563.0,Old,Debit,Branch,Retired,3
17.430000000000007,33.0,10658.88,-53538418.0,Old,Debit,ATM,Doctor,0
198.01,40.0,250.9300000000003,-48349408.0,Young,Credit,Branch,Student,4
585.58,55.0,1729.02,-36863736.0,Young,Debit,Branch,Student,4
434.67,124.0,1298.13,-28906627.0,Young,Credit,Online,Student,4
510.7,294.0,5828.48,-44551950.0,Young,Credit,Online,Student,3
331.98,12.0,7600.99,-37466965.0,Old,Debit,ATM,Retired,3
199.54,268.0,9603.73,-33749176.0,Old,Debit,Online,Engineer,2
212.97,178.0,4180.4,-30726848.0,Old,Debit,Online,Engineer,3
270.56,139.0,1268.44,-54054633.0,Young,Debit,Online,Student,4
306.37,120.0,9609.67,-42817295.0,Young,Debit,ATM,Engineer,0
643.02,85.0,11989.39,-34438782.0,Middle,Credit,ATM,Doctor,2
98.48000000000002,12.0,9538.92,-54140208.0,Middle,Debit,Branch,Engineer,0
889.01,169.0,4826.88,-37376176.0,Middle,Debit,Online,Engineer,1
537.86,134.0,293.0600000000004,-35565906.0,Young,Debit,Online,Student,4
241.18,162.0,1445.5299999999997,-45236261.0,Young,Debit,ATM,Student,4
130.54,94.0,11204.62,-49992554.0,Old,Debit,ATM,Doctor,0
800.29,84.0,693.3999999999996,-29000775.0,Young,Credit,Branch,Student,1
8.810000000000002,165.0,13523.649999999998,-45933130.0,Old,Debit,Online,Doctor,2
28.52000000000001,163.0,662.5100000000002,-44982856.0,Young,Debit,ATM,Student,4
431.31,99.0,342.7300000000005,-47749873.0,Young,Credit,Online,Student,4
885.3299999999999,59.0,7764.16,-37978093.0,Middle,Credit,ATM,Engineer,1
199.23,54.0,9834.0,-36864199.0,Young,Debit,ATM,Engineer,3
42.25999999999999,171.0,268.7699999999995,-32370610.0,Middle,Debit,ATM,Doctor,3
166.06,172.0,5397.68,-41356858.0,Young,Debit,ATM,Engineer,3
357.72,25.0,7659.5,-39278491.0,Middle,Debit,ATM,Retired,3
588.37,284.0,1926.08,-57766750.0,Young,Debit,Online,Student,4
72.82,127.0,6911.62,-31072574.0,Old,Debit,Online,Doctor,3
162.36,147.0,7527.04,-30038310.0,Middle,Debit,Online,Engineer,2
584.82,109.0,12071.1,-33148701.0,Middle,Credit,Online,Doctor,2
38.150000000000006,129.0,1425.4700000000003,-34097707.0,Old,Credit,Online,Retired,3
477.54,52.0,1598.63,-38069203.0,Young,Credit,ATM,Student,4
639.57,43.0,11726.47,-27791204.0,Old,Debit,Branch,Doctor,2
58.22999999999999,34.0,9189.76,-40315476.0,Young,Debit,Online,Student,0
776.21,99.0,4895.87,-53621478.0,Old,Credit,Online,Retired,1
211.36,117.0,6178.77,-51369434.0,Young,Debit,Branch,Student,4
188.61,26.000000000000014,7167.57,-26578200.0,Old,Debit,Online,Retired,3
675.37,31.0,4704.91,-26839565.0,Old,Credit,Online,Retired,1
94.82,56.0,1267.7200000000003,-51291347.0,Old,Credit,Branch,Retired,0
425.18,135.0,5790.55,-53798087.0,Old,Credit,Online,Engineer,0
50.28,65.0,5729.1,-55352778.0,Old,Debit,Branch,Engineer,0
864.72,112.0,7379.38,-37726531.0,Middle,Credit,Branch,Engineer,1
70.68,105.0,1478.4099999999999,-30035387.0,Young,Debit,Online,Student,4
261.77,46.000000000000014,824.71,-57161067.0,Young,Debit,Online,Student,4
183.22,63.0,1024.42,-34176432.0,Young,Debit,ATM,Student,4
58.31999999999999,275.0,6027.49,-39887143.0,Young,Credit,Branch,Engineer,3
156.86,102.0,14453.349999999999,-55611154.0,Middle,Debit,ATM,Doctor,2
120.67000000000002,233.0,5374.54,-27179729.0,Middle,Debit,ATM,Doctor,3
308.62,101.0,9148.08,-34088861.0,Old,Credit,Branch,Engineer,2
506.81,41.0,2757.23,-27618636.0,Old,Debit,ATM,Engineer,3
328.39,108.0,2523.83,-31159496.0,Middle,Debit,ATM,Engineer,3
796.3,64.0,1498.79,-51206731.0,Old,Debit,Branch,Retired,1
72.47,72.0,1305.56,-33142107.0,Young,Debit,Online,Doctor,4
279.6,131.0,1910.9,-45157127.0,Young,Debit,ATM,Student,4
304.2,102.0,423.6400000000003,-44467446.0,Young,Debit,Online,Student,4
351.38,21.0,7606.63,-42902677.0,Old,Debit,Branch,Retired,0
86.07,23.0,842.5600000000004,-30202294.0,Young,Debit,Branch,Doctor,4
604.5,80.0,709.4200000000001,-39187628.0,Young,Debit,ATM,Student,4
258.7,123.0,1358.37,-53621661.0,Young,Debit,ATM,Student,4
899.4200000000001,158.0,13538.14,-43344558.0,Old,Debit,Online,Doctor,1
11.45999999999998,64.0,7258.33,-55522418.0,Old,Credit,Branch,Retired,0
63.75999999999999,100.0,4980.26,-42819958.0,Old,Debit,ATM,Retired,0
446.83,143.0,1623.5,-42902282.0,Middle,Credit,Branch,Retired,1
63.53999999999999,136.0,4401.78,-45927853.0,Young,Debit,ATM,Engineer,4
81.11000000000001,110.0,2051.37,-33228020.0,Middle,Debit,Online,Engineer,3
441.26,87.0,13704.919999999998,-53193835.0,Old,Credit,Branch,Doctor,2
170.96,69.0,13374.89,-26925607.0,Old,Debit,Branch,Doctor,2
48.50999999999999,69.0,3363.23,-57422915.0,Young,Debit,Branch,Student,4
325.03,106.0,13521.759999999998,-57251149.0,Old,Debit,Branch,Doctor,2
125.82999999999998,138.0,6109.86,-45327447.0,Old,Debit,Branch,Retired,0
506.83,45.0,9975.79,-48350419.0,Middle,Debit,Branch,Engineer,2
738.94,173.0,13856.18,-33830070.0,Middle,Debit,Branch,Doctor,1
180.36,55.0,9905.23,-45244470.0,Middle,Credit,Online,Engineer,0
225.1,35.0,1547.71,-28391876.0,Young,Debit,ATM,Student,4
359.51,157.0,7153.72,-29340212.0,Old,Debit,Branch,Retired,3
720.46,44.0,3101.54,-28742275.0,Middle,Debit,Branch,Retired,1
899.4200000000001,104.0,1393.1400000000003,-53536385.0,Old,Debit,ATM,Retired,1
291.46,135.0,7142.53,-54834007.0,Old,Debit,ATM,Retired,0
899.4200000000001,73.0,325.14999999999964,-28993081.0,Young,Debit,Branch,Student,1
98.24000000000001,148.0,580.6599999999999,-49558212.0,Young,Debit,Online,Student,4
100.48000000000002,104.0,6149.81,-54055127.0,Young,Credit,Branch,Student,4
45.900000000000006,264.0,5698.25,-42210708.0,Old,Debit,Branch,Engineer,3
258.21,225.0,9562.41,-29602240.0,Middle,Debit,Online,Doctor,2
899.4200000000001,211.0,2038.31,-47402716.0,Middle,Debit,Online,Engineer,1
287.51,255.0,187.64999999999964,-45933048.0,Young,Debit,Online,Student,4
501.3,146.0,8520.08,-45927630.0,Young,Credit,Online,Engineer,1
26.100000000000023,32.0,1435.7200000000003,-54056748.0,Young,Debit,ATM,Student,4
436.77,176.0,825.6899999999996,-34790062.0,Young,Debit,ATM,Student,4
292.38,224.0,5803.89,-46538428.0,Old,Debit,ATM,Doctor,3
899.4200000000001,165.0,3134.47,-43342027.0,Middle,Debit,Branch,Retired,1
25.29000000000002,125.0,5374.69,-40224745.0,Middle,Debit,Online,Student,0
123.35,10.0,6852.16,-38934542.0,Young,Credit,Online,Doctor,3
139.52,31.0,1570.2200000000003,-35301918.0,Young,Debit,Branch,Student,4
51.19999999999999,83.0,730.6000000000004,-51974457.0,Young,Debit,Online,Student,4
122.85,127.0,13185.39,-29428087.0,Middle,Credit,Online,Doctor,2
161.38,101.0,3900.34,-31161878.0,Young,Credit,Online,Student,4
2.509999999999991,32.0,4891.56,-48960421.0,Old,Debit,Online,Retired,0
22.620000000000005,102.0,7682.0,-46971375.0,Old,Debit,ATM,Doctor,0
126.82999999999998,39.0,6100.98,-53796606.0,Old,Debit,Branch,Retired,0
46.599999999999994,68.0,1562.9,-37289488.0,Middle,Debit,Online,Doctor,0
243.8,48.0,13732.809999999998,-57943648.0,Old,Debit,Branch,Doctor,0
231.51,96.0,5790.7,-37464593.0,Old,Credit,Branch,Retired,3
175.05,34.0,1447.35,-58028573.0,Middle,Debit,Online,Engineer,0
762.74,244.0,207.10000000000036,-47659305.0,Old,Debit,ATM,Doctor,1
34.03,38.0,3077.2,-45932429.0,Old,Debit,Branch,Engineer,0
15.949999999999989,52.0,1983.0,-51894099.0,Young,Debit,Branch,Student,4
211.36,107.0,3120.1,-29860920.0,Old,Debit,ATM,Engineer,3
101.50999999999999,199.0,3052.47,-51119643.0,Middle,Credit,Online,Engineer,3
309.42,42.0,8564.46,-33059930.0,Young,Debit,Branch,Engineer,3
